data,consumo_diario,pred,ma_consumo,ma_pred,dif_baseline,dif_consumo,ma_dif_baseline,consumo_diario_acl,pred_acl,ma_consumo_acl,ma_pred_acl,dif_baseline_acl,dif_consumo_acl,ma_dif_baseline_acl,half_cum_deaths,doubl_days,mobility,smth_date,smth_mob,activity,PET_Phase
2019-01-19,64957.560131304,63788.232133856494,68807.214170164,66725.69946572733,0.031195097557663132,2081.514704436675,0.018122820235460028,19102.326563904,18510.72548097547,19736.017015978287,19236.60252988924,0.025961678280407026,499.4144860890483,0.014678284387691483,NA,NA,NA,NA,NA,NA,NA
2019-01-20,59364.550728052,58667.39817762684,68936.26130597643,66726.44568838054,0.03311753825336293,2209.8156175958866,0.022379374212075573,16678.730720952,16188.129349707795,19763.002126490715,19237.753961841943,0.027302987952263096,525.2481646487722,0.01866148844249358,NA,NA,NA,NA,NA,NA,NA
2019-01-21,71139.241051616,67625.94710206863,69144.8717261013,66727.24916657031,0.03623141354884723,2417.6225595309807,0.02634143480260486,20316.233607516,19402.222300687645,19821.574438072716,19238.87924450367,0.030287377251224983,582.6951935690449,0.022222008232674506,NA,NA,NA,NA,NA,NA,NA
2019-01-22,73839.874783152,69144.49355034206,69458.96976005886,66728.0526447601,0.04092607242470162,2730.9171152987547,0.030340962047740377,20892.333430352,20111.703016168845,19888.752523573145,19240.00452716539,0.033718702898004625,648.7479964077538,0.02546221327386475,NA,NA,NA,NA,NA,NA,NA
2019-01-23,74505.83808306,69523.68728853397,69708.29547034558,66728.85612294989,0.04464993887960529,2979.439347395688,0.03407652237558617,20992.19300586,20202.18247901706,19933.816634017003,19241.129809827118,0.036000319681649115,692.6868241898846,0.028351930385288198,NA,NA,NA,NA,NA,NA,NA
2019-01-24,73516.723368122,69343.77369079918,69863.21699973229,66729.65960113966,0.04695898971046323,3133.557398592631,0.03738325107985041,20950.459588122,20144.95120100885,19969.864844518004,19242.255092488842,0.03781312265801853,727.6097520291623,0.030842419516503038,NA,NA,NA,NA,NA,NA,NA
2019-01-25,71060.215276432,69024.25721388042,69769.14334596257,66731.11273672966,0.04552644912754079,3038.030609232912,0.039800785643169176,20662.234867932002,20143.77651950771,19942.073112091144,19243.384335296196,0.03630799887488679,698.6887767949484,0.03248459822806488,NA,NA,NA,NA,NA,NA,NA
2019-01-26,63551.007741787,63793.856481184965,69568.20729031728,66731.91621491945,0.04250276683593447,2836.291075397836,0.04141616696863651,18830.217452787,18518.602459607544,19903.200381931576,19244.509617957923,0.0342274641988798,658.6907639736528,0.033665424787846704,NA,NA,NA,NA,NA,NA,NA
2019-01-27,58555.922497039996,58673.42331371132,69452.68897160128,66732.7769486458,0.04075826224118608,2719.912022955483,0.04250769896689696,16427.12895894,16195.823283303018,19867.25727307272,19245.608751328666,0.032300798056135074,621.6485217440531,0.03437939765982842,NA,NA,NA,NA,NA,NA,NA
2019-01-28,70761.478883302,67631.5714493971,69398.72294755642,66733.58042683557,0.039937052735284057,2665.142520720852,0.04303707599353079,20086.117748402,19410.09927931972,19834.383578913574,19246.734033990393,0.03053242923632505,587.6495449231807,0.034414405086271284,NA,NA,NA,NA,NA,NA,NA
2019-01-29,74147.628841433,69150.11789767054,69442.68781302514,66734.38390502536,0.040583335748692474,2708.3039079997834,0.04298811361124377,20813.270137933,20119.57999480092,19823.08882285372,19247.859316652117,0.02988537565338225,575.2295062016019,0.03386678690846809,NA,NA,NA,NA,NA,NA,NA
2019-01-30,75178.624854879,69529.31163586244,69538.80020899928,66735.18738321513,0.04201101301604043,2803.6128257841483,0.04261112420216308,20800.378000779,20210.05945764914,19795.68667927072,19248.98459931384,0.028401606180118517,546.7020799568782,0.03278125640824943,NA,NA,NA,NA,NA,NA,NA
2019-01-31,75136.796137254,69349.39803812765,69770.23917601815,66735.99086140492,0.04546644584800808,3034.248314613229,0.04239790365038377,20544.678023554,20152.828179640925,19737.717884332433,19250.109881975568,0.025330141248358595,487.60800235686474,0.030997973349726583,NA,NA,NA,NA,NA,NA,NA
2019-02-01,74576.34609961,68841.43448636546,70272.54357932929,66709.87332890279,0.05340544169318534,3562.6702504264977,0.04352347401690442,20686.089934609998,20708.571737254177,19741.125751000716,19330.794913082205,0.02122679588519237,410.33083791851095,0.028843515779770238,NA,NA,NA,NA,NA,NA,NA
2019-02-02,67644.261464721,63615.41265780302,70857.294111177,66684.38135413393,0.06257706335884576,4172.912757043072,0.046391230663034605,18953.049006521,19083.256700704962,19758.67311581986,19411.45980466755,0.017887027284203643,347.2133111523108,0.026509167649102213,NA,NA,NA,NA,NA,NA,NA
2019-02-03,60887.325142064,58494.58939501729,71190.35163189472,66658.83365146336,0.06798075712103142,4531.517980431367,0.05028015850301251,16337.755986364,16760.087429088362,19745.905548309,19492.06896835117,0.013022557039480012,253.83657995783142,0.02375513321815149,NA,NA,NA,NA,NA,NA,NA
2019-02-04,68207.476473098,67453.14739389878,70825.49414472272,66633.34450067788,0.06291369096747337,4192.149644044839,0.05356253539332527,19607.149274798,19974.773288300763,19677.481480651284,19572.73668391989,0.005351566233323244,104.74479673139285,0.02015786707486552,NA,NA,NA,NA,NA,NA,NA
2019-02-05,67295.614276155,68971.8251028986,69846.63492111157,66607.87410142475,0.048624293499521055,3238.760819686824,0.05471124364344364,20179.403655765,20684.385264508346,19586.929126055857,19653.423151020954,-0.003383330448550535,-66.4940249650972,0.015405194774589407,NA,NA,NA,NA,NA,NA,NA
2019-02-06,66279.641003004,69351.0672272803,68575.35151370085,66582.41061448444,0.02993194269813449,1992.94089921641,0.052985662169457076,20055.011766064,20774.913113546372,19480.448235382286,19734.116530434843,-0.012854302074346156,-253.66829505255737,0.009511493595380168,NA,NA,NA,NA,NA,NA,NA
2019-02-07,66504.572735417,69171.1215603482,67342.17674200986,66556.94254623023,0.011797930700230252,785.2341957796307,0.0481758742912031,20236.004035897,20717.649766340848,19436.351951431287,19814.805328534832,-0.019099525371493002,-378.4533771035458,0.0031643983639727965,NA,NA,NA,NA,NA,NA,NA
2019-02-08,68477.606664137,68847.0564553153,66470.928251228,66557.74568465164,-0.0013043926372593392,-86.81743342363916,0.04036018367256815,20490.190196307,20716.446337507623,19408.366274530857,19815.930271428184,-0.020567492482801934,-407.56399689732643,-0.0028062142600263898,NA,NA,NA,NA,NA,NA,NA
2019-02-09,64113.532358641,63621.03462675286,65966.53837893085,66558.54882307304,-0.008894581606877842,-592.0104441421863,0.030149948677464775,18825.807364051,19091.131300958405,19390.188897035143,19817.055214321532,-0.021540350605568186,-426.86631728638895,-0.00843869681570808,NA,NA,NA,NA,NA,NA,NA
2019-02-10,59479.261229652,58500.21136396714,65765.38639144343,66559.35196149445,-0.011928685401118987,-793.9655700510193,0.018734314031443287,16331.090095692,16767.962029341805,19389.236626939146,19818.18015721488,-0.021643941415053457,-428.9435302757338,-0.013391053737784289,NA,NA,NA,NA,NA,NA,NA
2019-02-11,71180.890190495,67458.76936284863,66190.159779643,66560.15509991586,-0.00555881096907679,-369.9953202728648,0.008952528040507548,20069.372967355,19982.647888554206,19455.268583018715,19819.305100108228,-0.018367774008763053,-364.0365170895129,-0.016779530915225188,NA,NA,NA,NA,NA,NA,NA
2019-02-12,71304.45592924,68977.44707184844,66762.85144436943,66560.95823833726,0.0030332076246444837,201.89320603216765,0.0024395157726680382,20584.24813094,20692.259864761792,19513.103508043714,19820.430043001576,-0.015505543234485763,-307.32653495786144,-0.018511275598930222,NA,NA,NA,NA,NA,NA,NA
2019-02-13,67977.468290164,69356.68919623016,67005.398199678,66561.76137675867,0.006665040313585159,443.6368229193322,-8.843274251247233e-4,20301.210820164,20782.787713799815,19548.274801486572,19821.554985894927,-0.013787020473561335,-273.2801844083551,-0.01864452108453239,NA,NA,NA,NA,NA,NA,NA
2019-02-14,66974.268564337,69176.74352929805,67072.49760380943,66562.56451518009,0.007660959164412189,509.93308862934646,-0.0014753233588130179,20450.902413837,20725.524366594294,19578.974569763715,19822.679928788275,-0.012294268983813273,-243.70535902455958,-0.017672341600578144,NA,NA,NA,NA,NA,NA,NA
2019-02-15,66632.689587441,68852.67842426513,66808.93802142428,66563.36765360148,0.003689271989673964,245.57036782280193,-7.619426978225461e-4,20400.292995041,20724.320937761066,19566.132112440002,19823.804871681623,-0.01299814848408377,-257.67275924162095,-0.016591006743618405,NA,NA,NA,NA,NA,NA,NA
2019-02-16,60596.6840126,63626.656595702705,66306.531114847,66564.1707920229,-0.0038705458824218383,-257.6396771758882,-4.422330861454561e-5,18631.7472852,19099.00590121185,19538.409244032715,19824.929814574974,-0.014452538960900338,-286.5205705422595,-0.01557846222295157,NA,NA,NA,NA,NA,NA,NA
2019-02-17,55333.336396514,58505.833332916984,65714.25613868443,66564.9739304443,-0.0127802617732385,-850.7177917598747,-1.6587707606019044e-4,16087.327701214,16775.836629595247,19503.58604482157,19826.054757468322,-0.016264895693646725,-322.46871264675065,-0.014810027119893465,NA,NA,NA,NA,NA,NA,NA
2019-02-18,66305.846540193,67464.39133179847,65017.82133149843,66565.7770688657,-0.023254528160406403,-1547.9557373672724,-0.002693836674821564,19828.257556793,19990.522488807652,19469.14098616986,19827.179700361674,-0.018057974941604195,-358.0387141918145,-0.014765770110299342,NA,NA,NA,NA,NA,NA,NA
2019-02-19,68243.985188122,68983.06904079829,64580.61122562443,66566.58020728712,-0.029834324904154816,-1985.968981662685,-0.007389198464650035,20224.436473622,20700.134465015235,19417.739320838715,19828.30464325502,-0.02070602251695627,-410.565322416307,-0.015508695722080844,NA,NA,NA,NA,NA,NA,NA
2019-02-20,69463.53293194399,69362.31116518,64792.906174450145,66567.38334570851,-0.02665685628715291,-1774.477171258368,-0.012149469407612617,20472.108114544,20790.66231405326,19442.15322003586,19829.429586148373,-0.01953038358617442,-387.27636611251364,-0.016329176166739855,NA,NA,NA,NA,NA,NA,NA
2019-02-21,69081.189894015,69182.36549824789,65093.894935832715,66568.18648412992,-0.02214708896491698,-1474.2915482972094,-0.016407761997516784,20185.164616915,20733.398966847737,19404.19067761843,19830.55452904172,-0.02150034941276526,-426.36385142329164,-0.017644330513732997,NA,NA,NA,NA,NA,NA,NA
2019-02-22,69849.160589604,68858.30039321499,65553.39079328458,66568.98962255134,-0.01525633534510955,-1015.5988292667607,-0.019114277331057285,20504.295689804,20732.19553801451,19419.048205441715,19831.67947193507,-0.020806672832590488,-412.6312664933539,-0.0187598339920911,NA,NA,NA,NA,NA,NA,NA
2019-02-23,65273.571846468,63632.27856465255,66221.51762669429,66569.79276097273,-0.005231729284917151,-348.2751342784468,-0.01930873210284233,18947.293425468,19106.880501465297,19464.126225480002,19832.80441482842,-0.018589312012413553,-368.6781893484185,-0.019350801570878703,NA,NA,NA,NA,NA,NA,NA
2019-02-24,60292.382539685,58511.45530186683,66929.95279000443,66570.59589939415,0.00539813239997689,359.35689061028825,-0.016711818649525846,16419.313446285,16783.711229848694,19511.552760490147,19833.92935772177,-0.016253793760040464,-322.3765972316214,-0.01934921558036352,NA,NA,NA,NA,NA,NA,NA
2019-02-25,69615.583775293,67470.01330074831,67402.7723950187,66571.39903781556,0.01248844652837912,831.3733572031488,-0.01160567940827077,19824.693927893,19998.397089061094,19511.043670647286,19835.05430061512,-0.01633525298480204,-324.01062996783367,-0.0191031124436775,NA,NA,NA,NA,NA,NA,NA
2019-02-26,67526.295474553,68988.69100974813,67300.24529308028,66572.20217623695,0.010936142910159038,728.0431168433279,-0.005781326863368791,20111.612849353,20708.009065268678,19494.92601003743,19836.179243508464,-0.01720357682201887,-341.25323347103404,-0.018602763058686442,NA,NA,NA,NA,NA,NA,NA
2019-02-27,67325.361233533,69367.93313412985,66994.79219330728,66573.00531465837,0.006335704339248772,421.78687864891253,-0.0010681039167399799,20254.657913333,20798.536914306704,19463.86169557872,19837.304186401812,-0.018825264124299888,-373.442490823094,-0.01850203170699008,NA,NA,NA,NA,NA,NA,NA
2019-02-28,66921.564535828,69187.98746719774,66686.27428499486,66573.80845307978,0.001689340515862795,112.4658319150767,0.0023371002947999877,20031.543211928,20741.273567101183,19441.915780580573,19838.429129295164,-0.01998713437088948,-396.5133487145904,-0.018285858129579256,NA,NA,NA,NA,NA,NA,NA
2019-03-01,66250.316783297,68216.41937826866,66172.15374123672,66482.1111652303,-0.004662268068221053,-309.9574239935755,0.0038505384772126302,19875.454014897,20635.803464810157,19352.08125559386,19824.658833123114,-0.023837866845893396,-472.5775775292532,-0.018718885845765386,NA,NA,NA,NA,NA,NA,NA
2019-03-02,60345.835732737,62990.397549706235,65468.19143927514,66390.41387738082,-0.013890897559532777,-922.2224381056803,0.0026135144379818265,18309.231083737,19010.488428260942,19260.92949248943,19810.888536951064,-0.027760443123782935,-549.9590444616333,-0.020029047433103866,NA,NA,NA,NA,NA,NA,NA
2019-03-03,54889.412375707,57869.57428692051,64696.338558706855,66298.71658953135,-0.024169065605675905,-1602.3780308244968,-0.0016103709913971444,15779.619956107,16687.31915664434,19169.544708178288,19797.11824077901,-0.03170024672116261,-627.5735326007234,-0.02223568357040703,NA,NA,NA,NA,NA,NA,NA
2019-03-04,59127.90452327,60945.125887287984,63198.09866556071,65366.589816179876,-0.03317430443774516,-2168.491150619164,-0.0081336211294149,17521.89079777,18545.94911336883,18840.57283244643,19589.625672822975,-0.03823722070482029,-749.0528403765456,-0.025364536101838208,NA,NA,NA,NA,NA,NA,NA
2019-03-05,59931.48739876,62463.803596287806,62113.126083304574,64434.4630428284,-0.03602632581854334,-2321.3369595238255,-0.014842545233515239,18164.02675506,19255.561089576415,18562.34624754743,19382.133104866934,-0.042296008023680984,-819.7868573195046,-0.028949169130647084,NA,NA,NA,NA,NA,NA,NA
2019-03-06,67538.730773048,64891.79452152473,62143.60744609243,63795.0146695991,-0.02588614850328787,-1651.4072235066706,-0.01944566706816333,19860.358288348,19720.0216792766,18506.01772969243,19228.059499862637,-0.03755146327560326,-722.0417701702063,-0.031624340437976135,NA,NA,NA,NA,NA,NA,NA
2019-03-07,68986.12341141701,68546.10645225144,62438.54442831943,63703.31738174962,-0.01985411443882726,-1264.7729534301907,-0.02252330349026191,20340.327963817,20644.881493896828,18550.129837105145,19214.289203690587,-0.0345659087122449,-664.1593665854416,-0.0337070224867412,NA,NA,NA,NA,NA,NA,NA
2019-03-08,69796.39571398,68224.21794889908,62945.12713270271,63704.43146326826,-0.011919175999606194,-759.3043305655447,-0.02356000462331693,20587.43630448,20643.622402847435,18651.841592759858,19215.40619483877,-0.029328789428884734,-563.5646020789136,-0.0344914399985971,NA,NA,NA,NA,NA,NA,NA
2019-03-09,64297.81789253,62996.01951865609,63509.69601267314,63705.23460168966,-0.0030694273435943604,-195.53858901651984,-0.022014080306754297,19128.95347623,19018.363028514384,18768.944791687427,19216.53113773212,-0.023291734748413884,-447.5863460446926,-0.0338530530878301,NA,NA,NA,NA,NA,NA,NA
2019-03-10,57908.109307953004,57875.19625587036,63940.93843156543,63706.03774011107,0.003687259477863656,234.90069145436428,-0.018034605294820077,16342.863999053,16695.193756897785,18849.408226394004,19217.656080625467,-0.01916195464662924,-368.24785423146386,-0.0320618685057539,NA,NA,NA,NA,NA,NA,NA
2019-03-11,66188.550325796,66833.75425475184,64949.60211764057,64547.27036403448,0.006233133505677585,402.3317536060931,-0.01240497130290254,19312.025822496,19909.879616110185,19105.141801354857,19412.503295302802,-0.015833171501499054,-307.36149394794484,-0.02886129004813658,NA,NA,NA,NA,NA,NA,NA
2019-03-12,67837.065627107,68352.43196375166,66078.97043597586,65388.50298795789,0.010559462542599162,690.4674480179747,-0.005749858679882183,19928.809118607,20619.49159231777,19357.25356757586,19607.35050998014,-0.012755264525769664,-250.09694240428144,-0.02464118383414925,NA,NA,NA,NA,NA,NA,NA
2019-03-13,68921.057237411,68731.67408813337,66276.44564517058,65937.05721175912,0.005147157725306088,339.3884334114555,-0.0013165292186544744,20117.006417411,20710.019441355795,19393.91758601343,19748.77876170574,-0.0179687655613627,-354.8611756923092,-0.02184365558925774,NA,NA,NA,NA,NA,NA,NA
2019-03-14,69200.691651031,68551.72842120127,66307.09825082972,65937.86035018052,0.005599785899758674,369.2379006491974,0.002319742258286373,20195.653491531,20652.75609415027,19373.24980425829,19749.903704599088,-0.019071176547209683,-376.65390034079974,-0.019630122422824137,NA,NA,NA,NA,NA,NA,NA
2019-03-15,68830.911163307,68227.66331616836,66169.17188644786,65938.3525455047,0.0035005324220659657,230.8193409431551,0.004522557747096681,20327.343354007,20651.552665317045,19336.093668476427,19751.036599237606,-0.02100866598450817,-414.942930761179,-0.01844153335934177,NA,NA,NA,NA,NA,NA,NA
2019-03-16,62397.347459793,63001.64148760593,65897.67611034257,65939.15568392612,-6.290583061508919e-4,-41.47957358355052,0.004871181895302891,18600.977991593,19026.237628767827,19260.668599242574,19752.161542130954,-0.024882995303579118,-491.49294288838064,-0.018668856295793946,NA,NA,NA,NA,NA,NA,NA
2019-03-17,56734.956630717,57880.81822482021,65730.08287073743,65939.95882234751,-0.003182834132115884,-209.87595161008358,0.0038897399510201,15888.280622917,16703.068357151227,19195.72811693743,19753.286485024302,-0.028226106501800536,-557.5583680868731,-0.019963735132246987,NA,NA,NA,NA,NA,NA,NA
2019-03-18,68056.394808401,66839.37622370169,65996.91779682387,65940.76196076893,8.516103603465855e-4,56.155836054938845,0.0031209509302585286,19538.001897201,19917.754216363628,19228.010413323856,19754.41142791765,-0.026647263904297582,-526.4010145937937,-0.02150860547550392,NA,NA,NA,NA,NA,NA,NA
2019-03-19,70015.837625664,68267.83941212005,66308.17093947486,65928.67731053584,0.005756123805601837,379.49362893901707,0.0024347596821160536,20231.138269364,20631.99203796456,19271.200292003432,19756.197205867193,-0.024549102684585798,-484.9969138637607,-0.023193439498191942,NA,NA,NA,NA,NA,NA,NA
2019-03-20,68730.570738135,68737.29605708322,66280.95858243543,65929.48044895724,0.005331122452122197,351.4781334781874,0.0024610403573754975,20084.481013235,20717.894041609237,19266.553805692576,19757.32214876054,-0.024839820871106887,-490.76834306796445,-0.024175018828155394,NA,NA,NA,NA,NA,NA,NA
2019-03-21,65341.03029786,68557.35039015111,65729.5783891253,65930.28358737865,-0.0030442034727085772,-200.7051982533594,0.001226184732737319,19612.11438086,20660.630694403717,19183.19107559672,19758.44709165389,-0.02911443462073305,-575.2560160571702,-0.025609769981515876,NA,NA,NA,NA,NA,NA,NA
2019-03-22,63858.038239883,68233.28528511821,65019.16797149328,65931.08672580007,-0.013831392740413166,-911.9187543067819,-0.0012498045761882713,19681.830478483,20659.427265570488,19090.97495052186,19759.57203454724,-0.03383661765833884,-668.5970840253794,-0.02744233450634883,NA,NA,NA,NA,NA,NA,NA
2019-03-23,59226.568019981,63007.263456555775,64566.19948009157,65931.88986422146,-0.020713654453745546,-1365.6903841298918,-0.004119032597273222,18349.721744881,19034.112229021273,19055.081200991575,19760.696977440588,-0.035708040928645636,-705.6157764490126,-0.028988769595644046,NA,NA,NA,NA,NA,NA,NA
2019-03-24,54929.403933865004,57886.44019377005,64308.263380541284,65932.69300264287,-0.02463769562751632,-1624.4296221015902,-0.007184012810901856,15951.192004465,16710.942957404674,19064.068541212713,19761.821920333936,-0.035308150328147075,-697.7533791212227,-0.030000490142264982,NA,NA,NA,NA,NA,NA,NA
2019-03-25,65226.856366308,66632.058664093,63904.04360309943,65903.07620841305,-0.03033291798082152,-1999.0326053136232,-0.011638945431068727,19214.724283408,19866.939295811193,19017.88602495657,19754.562645969305,-0.03729146700005762,-736.6766210127353,-0.031521090584516416,NA,NA,NA,NA,NA,NA,NA
2019-03-26,66937.888015307,68363.67590165135,63464.33651590557,65916.76713548896,-0.0372049590135774,-2452.4306195833924,-0.017776242976665763,19948.834491007,20635.240792824658,18977.556913762714,19755.02675380646,-0.039355544780213615,-777.4698400437483,-0.03363629659817753,NA,NA,NA,NA,NA,NA,NA
2019-03-27,66629.81328763,68742.91802603306,63164.22830869057,65917.57027391037,-0.04176946986636049,-2753.341965219799,-0.02450489902216329,19893.34283703,20725.768641862684,18950.251460019146,19756.151696699813,-0.04079236933654896,-805.9002366806671,-0.035915232093240684,NA,NA,NA,NA,NA,NA,NA
2019-03-28,66021.336272274,68562.97235910097,63261.414876464,65918.37341233177,-0.04030679760934025,-2656.9585358677723,-0.029828126755967813,19809.740143873998,20668.505294657163,18978.483711878285,19757.27663959316,-0.039418030223567935,-778.792927714876,-0.037387174322217095,NA,NA,NA,NA,NA,NA,NA
2019-03-29,65110.330385235,68238.90725406805,63440.313754371426,65919.17655075318,-0.03760457769786011,-2478.862796381756,-0.03322429603560309,19806.812045235,20667.30186582393,18996.338221414284,19758.401582486513,-0.03856907948200162,-762.0633610722289,-0.03806324029702607,NA,NA,NA,NA,NA,NA,NA
2019-03-30,59529.563545859004,63012.88542550562,63483.598829496856,65919.9796891746,-0.03695967248724504,-2436.380859677738,-0.03554515575467445,18088.560108958998,19041.98682927472,18959.029416282574,19759.52652537986,-0.04051195802030473,-800.4971090972867,-0.03874951416726308,NA,NA,NA,NA,NA,NA,NA
2019-03-31,54473.278963327,57892.0621627199,63418.43811942,65920.78282759599,-0.03795987548752906,-2502.3447081759878,-0.03744832430610484,15583.448532127,16718.817557658116,18906.49463452,19760.651468273205,-0.04322513532130251,-854.1568337532044,-0.03988051202342814,NA,NA,NA,NA,NA,NA,NA
2019-04-01,64835.932950659,62835.067811919114,63362.59191718443,65378.35556299972,-0.030832278182232147,-2015.763645815292,-0.03751966147773493,19102.058037259,18410.612023081634,18890.399456498715,19552.60471502613,-0.03386787940424689,-662.2052585274141,-0.039391428081169466,NA,NA,NA,NA,NA,NA,NA
2019-04-02,66726.334012295,64353.74552091894,63332.36991675414,64805.508365752234,-0.022731685718502925,-1473.138448998092,-0.03545205100701,19824.316365295,19120.22399928922,18872.611152825575,19336.173744521067,-0.0239738532462682,-463.5625916954923,-0.03719404357632012,NA,NA,NA,NA,NA,NA,NA
2019-04-03,67876.96517499699,64732.98764530065,63510.53447209229,64232.66116850475,-0.011242359934583246,-722.1266964124588,-0.0310910353024704,20017.831886297,19210.751848327247,18890.39530272086,19119.742774016002,-0.011995322008559097,-229.3474712951429,-0.03308017967232157,NA,NA,NA,NA,NA,NA,NA
2019-04-04,68778.299883332,64553.04197836855,63904.386416529145,63659.81397125726,0.003841865535175954,244.57244527188595,-0.024784083424682368,20109.426657232,19153.488501121723,18933.207661772,18903.31180351094,0.0015815143172694542,29.89585826106122,-0.02722310188077337,NA,NA,NA,NA,NA,NA,NA
2019-04-05,68760.295822309,64228.97687333563,64425.81005039686,63086.96677400977,0.021222184943256096,1338.8432763870878,-0.016380260190237195,20084.381261709,19152.285072288498,18972.86040698257,18686.88083300588,0.015303761849413533,285.97957397669234,-0.019526981690571207,NA,NA,NA,NA,NA,NA,NA
2019-04-06,61996.414237492,59002.9550447732,64778.21729205871,62514.119576762285,0.03621738145918055,2264.097715296426,-0.005926395340747826,18344.970676652,17526.97003573928,19009.49048808157,18470.449862500816,0.029183946768677683,539.0406255807538,-0.009570423863573718,NA,NA,NA,NA,NA,NA,NA
2019-04-07,55856.055540441004,53882.13178198748,64975.756803075,61941.2723795148,0.04898970116351312,3034.4844235601995,0.0064949727522582,15811.861383481,15203.80076412268,19042.120895417862,18254.018891995755,0.04317416389700813,788.1020034221074,0.002772333167613516,NA,NA,NA,NA,NA,NA,NA
2019-04-08,64797.898806189,62840.68978086896,64970.323353865,61942.0755179362,0.048888381776163246,3028.2478359287998,0.0178836384606004,19297.643103489,18418.48662333508,19070.061619165,18255.143834889102,0.04464044718828416,814.9177842758982,0.013987808395117951,NA,NA,NA,NA,NA,NA,NA
2019-04-09,64902.410831302004,64359.36748986878,64709.762899437424,61942.87865635761,0.04466831866871648,2766.8842430798177,0.027512210515917457,20027.891754602002,19128.098599542667,19099.143817637432,18256.268777782454,0.04616907485941168,842.8750398549782,0.024008226695929363,NA,NA,NA,NA,NA,NA,NA
2019-04-10,64975.400446209,64738.6096142505,64295.25365246771,61943.68179477902,0.03796306240690553,2351.571857688694,0.034541556564701564,20085.742133109,19218.62644858069,19108.845281467715,18257.393720675802,0.04663598615544323,851.4515607919129,0.03238412786221541,NA,NA,NA,NA,NA,NA,NA
2019-04-11,65536.35495378601,64558.66394731839,63832.11866253257,61944.48493320042,0.03047299095904553,1887.6337293321485,0.038346003053825795,20200.098722185998,19161.36310137517,19121.798433604003,18258.518663569153,0.04728093148965768,863.2797700348492,0.03891261602969944,NA,NA,NA,NA,NA,NA,NA
2019-04-12,66048.401828543,64234.59884228548,63444.70523485172,61945.28807162183,0.02420550795560506,1499.4171632298894,0.03877219205558993,20229.771188543,19160.15967254194,19142.568423151715,18259.643606462498,0.048353891002381376,882.9248166892176,0.04363406305155199,NA,NA,NA,NA,NA,NA,NA
2019-04-13,61066.715808499,59008.57701372305,63311.891173567004,61946.09121004323,0.022048202507123433,1365.799963523772,0.036748023633867484,18711.328531699,17534.844635992726,19194.905259587005,18260.76854935585,0.05115538854272964,934.136710231156,0.046772840447845125,NA,NA,NA,NA,NA,NA,NA
2019-04-14,55088.602816497005,53887.75375093732,63202.255070146435,61946.89434846464,0.020265111510193286,1255.3607216817982,0.03264451082625037,15963.562362997,15211.675364376124,19216.576828089288,18261.893492249197,0.0522773466095004,954.6833358400909,0.04807329512105831,NA,NA,NA,NA,NA,NA,NA
2019-04-15,65094.936792517,62846.31174981881,63244.68906819329,61947.69748688605,0.02093688117434565,1296.991581307244,0.028651439311704996,19599.026554017,18426.361223588527,19259.631606736144,18263.01843514255,0.054570013994831544,996.6131715935953,0.04949180466485079,NA,NA,NA,NA,NA,NA,NA
2019-04-16,66331.429468638,64364.98945881863,63448.834587812715,61948.50062530745,0.024219052073269045,1500.3339625052613,0.02573011551235536,20155.878280338,19135.97319979611,19277.915396127002,18264.143378035897,0.055506135552475355,1013.7720180911056,0.0508256704781456,NA,NA,NA,NA,NA,NA,NA
2019-04-17,66297.375516278,64744.23158320034,63637.688169251145,61949.30376372886,0.02725429186358074,1688.3844055222871,0.02420029114902325,20180.169204478,19226.501048834136,19291.404977751143,18265.268320929248,0.05617966507757767,1026.1366568218946,0.05218905318130767,NA,NA,NA,NA,NA,NA,NA
2019-04-18,65210.263638646,64564.28591626824,63591.103695659716,61950.10690215027,0.026489006646935872,1640.9967935094464,0.023631150533007583,19978.931749046,19169.237701628612,19259.809695874,18266.393263822596,0.05438492523966996,993.4164320514028,0.05320390943130942,NA,NA,NA,NA,NA,NA,NA
2019-04-19,54955.480413106,54507.8289575795,62006.40063631157,60560.56834719227,0.023874153241600717,1445.832289119302,0.02358381414529268,16457.472927906,15874.705722080029,18720.90994435443,17797.042699470894,0.051911278771669275,923.867244883535,0.053712107684064835,NA,NA,NA,NA,NA,NA,NA
2019-04-20,56281.124688467,59014.1989826729,61322.744762021284,60561.37148561368,0.012571929230309269,761.3732764076049,0.022230060820033513,16186.106719867,17542.71923624617,18360.16397123557,17798.167642364242,0.031576077951622004,561.9963288713298,0.0509150633139066,NA,NA,NA,NA,NA,NA,NA
2019-04-21,53519.817652779995,50028.23888494893,61098.632595776,60010.01221904391,0.01814064581021069,1088.6203767320912,0.021926565720035998,15089.51376088,14176.131545213315,18235.299885218858,17650.23281105527,0.033147838922392536,585.0670741635877,0.04818227650146262,NA,NA,NA,NA,NA,NA,NA
2019-04-22,64797.498403733,62851.933718768654,61056.141397378284,60010.81535746531,0.017418960793755225,1045.3260399129722,0.02142400566566594,19237.478675233,18434.23582384197,18183.650188249718,17651.357753948618,0.03015589178583307,532.2924343011,0.04469454475731998,NA,NA,NA,NA,NA,NA,NA
2019-04-23,66242.718480275,64073.99249821104,61043.468399040714,59969.2443630928,0.017912915984798144,1074.224035947911,0.020523129081598666,20125.366234275,19086.652501492918,18179.291324526428,17644.311939905307,0.03032021800811534,534.9793846211214,0.041096556536697124,NA,NA,NA,NA,NA,NA,NA
